age,annual_income,occupation,gender,category,land_owned_acres,is_bpl,is_disabled,education,scheme_id,rule_score_pct,matched_count,missed_count,is_disqualified,engagement_label
37,0,daily_wage,female,general,5,0,0,graduate,pm_kisan,0.0,3,1,1,0
37,0,daily_wage,female,general,5,0,0,graduate,pm_fasal_bima,0.0,2,1,1,0
37,0,daily_wage,female,general,5,0,0,graduate,kisan_credit_card,0.0,2,1,1,0
37,0,daily_wage,female,general,5,0,0,graduate,national_scholarship_portal,0.0,1,3,1,0
37,0,daily_wage,female,general,5,0,0,graduate,pm_scholarship_scheme,0.0,1,2,1,0
37,0,daily_wage,female,general,5,0,0,graduate,ayushman_bharat,0.0,1,1,1,0
37,0,daily_wage,female,general,5,0,0,graduate,pm_awas_yojana_gramin,0.0,2,2,1,0
37,0,daily_wage,female,general,5,0,0,graduate,pm_mudra_yojana,0.0,2,1,1,0
37,0,daily_wage,female,general,5,0,0,graduate,startup_india_seed_fund,0.0,1,1,1,0
37,0,daily_wage,female,general,5,0,0,graduate,deen_dayal_disability,0.0,1,1,1,0
37,0,daily_wage,female,general,5,0,0,graduate,post_matric_sc,0.0,1,2,1,0
37,0,daily_wage,female,general,5,0,0,graduate,eklavya_model_school,0.0,0,3,1,0
37,0,daily_wage,female,general,5,0,0,graduate,indira_gandhi_old_age,0.0,1,2,1,0
79,400000,student,other,sc,1,1,0,none,pm_scholarship_scheme,83.3,2,1,0,1
79,400000,student,other,sc,1,1,0,none,indira_gandhi_old_age,75.0,2,1,0,1
79,400000,student,other,sc,1,1,0,none,pm_awas_yojana_gramin,71.4,3,1,0,0
79,400000,student,other,sc,1,1,0,none,post_matric_sc,71.4,2,1,0,0
79,400000,student,other,sc,1,1,0,none,national_scholarship_portal,62.5,2,2,0,1
79,400000,student,other,sc,1,1,0,none,ayushman_bharat,60.0,1,1,0,0
79,400000,student,other,sc,1,1,0,none,mgnregs,33.3,1,2,0,1
79,400000,student,other,sc,1,1,0,none,pm_kisan,0.0,2,2,1,0
79,400000,student,other,sc,1,1,0,none,pm_fasal_bima,0.0,2,1,1,0
79,400000,student,other,sc,1,1,0,none,kisan_credit_card,0.0,1,2,1,0
79,400000,student,other,sc,1,1,0,none,pm_matru_vandana,0.0,2,1,1,0
79,400000,student,other,sc,1,1,0,none,mahila_shakti_kendra,0.0,0,2,1,0
79,400000,student,other,sc,1,1,0,none,pm_suraksha_bima,0.0,1,1,1,0
79,400000,student,other,sc,1,1,0,none,pm_jeevan_jyoti,0.0,1,1,1,0
79,400000,student,other,sc,1,1,0,none,pm_mudra_yojana,0.0,1,2,1,0
79,400000,student,other,sc,1,1,0,none,startup_india_seed_fund,0.0,0,2,1,0
79,400000,student,other,sc,1,1,0,none,deen_dayal_disability,0.0,0,2,1,0
79,400000,student,other,sc,1,1,0,none,eklavya_model_school,0.0,1,2,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_matru_vandana,100.0,3,0,0,1
25,250000,daily_wage,female,st,2.5,0,0,secondary,mahila_shakti_kendra,100.0,2,0,0,1
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_suraksha_bima,100.0,2,0,0,1
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_jeevan_jyoti,100.0,2,0,0,1
25,250000,daily_wage,female,st,2.5,0,0,secondary,mgnregs,66.7,2,1,0,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_kisan,0.0,2,2,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_fasal_bima,0.0,2,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,kisan_credit_card,0.0,2,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,national_scholarship_portal,0.0,3,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_scholarship_scheme,0.0,2,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,ayushman_bharat,0.0,0,2,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_awas_yojana_gramin,0.0,3,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,pm_mudra_yojana,0.0,2,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,startup_india_seed_fund,0.0,1,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,deen_dayal_disability,0.0,1,1,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,post_matric_sc,0.0,1,2,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,eklavya_model_school,0.0,1,2,1,0
25,250000,daily_wage,female,st,2.5,0,0,secondary,indira_gandhi_old_age,0.0,0,3,1,0
50,800000,daily_wage,other,general,0,0,0,primary,pm_suraksha_bima,66.7,1,1,0,1
50,800000,daily_wage,other,general,0,0,0,primary,pm_jeevan_jyoti,66.7,1,1,0,0
50,800000,daily_wage,other,general,0,0,0,primary,mgnregs,66.7,2,1,0,0
50,800000,daily_wage,other,general,0,0,0,primary,pm_kisan,0.0,2,2,1,0
50,800000,daily_wage,other,general,0,0,0,primary,pm_fasal_bima,0.0,1,2,1,0
50,800000,daily_wage,other,general,0,0,0,primary,kisan_credit_card,0.0,1,2,1,0
50,800000,daily_wage,other,general,0,0,0,primary,pm_matru_vandana,0.0,2,1,1,0
50,800000,daily_wage,other,general,0,0,0,primary,mahila_shakti_kendra,0.0,0,2,1,0
50,800000,daily_wage,other,general,0,0,0,primary,national_scholarship_portal,0.0,0,4,1,0
50,800000,daily_wage,other,general,0,0,0,primary,pm_scholarship_scheme,0.0,0,3,1,0
50,800000,daily_wage,other,general,0,0,0,primary,ayushman_bharat,0.0,0,2,1,0
50,800000,daily_wage,other,general,0,0,0,primary,pm_awas_yojana_gramin,0.0,2,2,1,0
50,800000,daily_wage,other,general,0,0,0,primary,pm_mudra_yojana,0.0,2,1,1,0
50,800000,daily_wage,other,general,0,0,0,primary,startup_india_seed_fund,0.0,1,1,1,0
50,800000,daily_wage,other,general,0,0,0,primary,deen_dayal_disability,0.0,0,2,1,0
50,800000,daily_wage,other,general,0,0,0,primary,post_matric_sc,0.0,0,3,1,0
50,800000,daily_wage,other,general,0,0,0,primary,eklavya_model_school,0.0,0,3,1,0
50,800000,daily_wage,other,general,0,0,0,primary,indira_gandhi_old_age,0.0,0,3,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_suraksha_bima,100.0,2,0,0,1
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_jeevan_jyoti,100.0,2,0,0,1
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_awas_yojana_gramin,100.0,4,0,0,1
50,250000,unemployed,male,sc,2.5,1,0,primary,mgnregs,66.7,2,1,0,1
50,250000,unemployed,male,sc,2.5,1,0,primary,ayushman_bharat,60.0,1,1,0,1
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_kisan,0.0,2,2,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_fasal_bima,0.0,2,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,kisan_credit_card,0.0,2,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_matru_vandana,0.0,2,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,mahila_shakti_kendra,0.0,1,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,national_scholarship_portal,0.0,2,2,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_scholarship_scheme,0.0,1,2,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,pm_mudra_yojana,0.0,2,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,startup_india_seed_fund,0.0,1,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,deen_dayal_disability,0.0,1,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,post_matric_sc,0.0,2,1,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,eklavya_model_school,0.0,0,3,1,0
50,250000,unemployed,male,sc,2.5,1,0,primary,indira_gandhi_old_age,0.0,1,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_suraksha_bima,100.0,2,0,0,1
51,90000,unemployed,male,st,0,0,1,postgraduate,mgnregs,100.0,3,0,0,1
51,90000,unemployed,male,st,0,0,1,postgraduate,deen_dayal_disability,100.0,2,0,0,1
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_kisan,0.0,3,1,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_fasal_bima,0.0,1,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,kisan_credit_card,0.0,1,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_matru_vandana,0.0,2,1,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,mahila_shakti_kendra,0.0,1,1,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,national_scholarship_portal,0.0,2,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_scholarship_scheme,0.0,1,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,ayushman_bharat,0.0,1,1,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_jeevan_jyoti,0.0,1,1,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_awas_yojana_gramin,0.0,3,1,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,pm_mudra_yojana,0.0,2,1,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,startup_india_seed_fund,0.0,0,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,post_matric_sc,0.0,1,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,eklavya_model_school,0.0,1,2,1,0
51,90000,unemployed,male,st,0,0,1,postgraduate,indira_gandhi_old_age,0.0,1,2,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,pm_kisan,100.0,4,0,0,1
33,150000,farmer,other,general,5,0,0,postgraduate,pm_fasal_bima,100.0,3,0,0,1
33,150000,farmer,other,general,5,0,0,postgraduate,kisan_credit_card,100.0,3,0,0,1
33,150000,farmer,other,general,5,0,0,postgraduate,pm_suraksha_bima,100.0,2,0,0,1
33,150000,farmer,other,general,5,0,0,postgraduate,pm_jeevan_jyoti,100.0,2,0,0,1
33,150000,farmer,other,general,5,0,0,postgraduate,mgnregs,100.0,3,0,0,1
33,150000,farmer,other,general,5,0,0,postgraduate,pm_matru_vandana,0.0,2,1,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,mahila_shakti_kendra,0.0,1,1,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,national_scholarship_portal,0.0,1,3,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,pm_scholarship_scheme,0.0,1,2,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,ayushman_bharat,0.0,0,2,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,pm_awas_yojana_gramin,0.0,2,2,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,pm_mudra_yojana,0.0,2,1,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,startup_india_seed_fund,0.0,1,1,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,deen_dayal_disability,0.0,1,1,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,post_matric_sc,0.0,1,2,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,eklavya_model_school,0.0,0,3,1,0
33,150000,farmer,other,general,5,0,0,postgraduate,indira_gandhi_old_age,0.0,0,3,1,0
43,250000,salaried,female,sc,0,0,0,none,pm_matru_vandana,100.0,3,0,0,1
43,250000,salaried,female,sc,0,0,0,none,mahila_shakti_kendra,100.0,2,0,0,1
43,250000,salaried,female,sc,0,0,0,none,pm_suraksha_bima,100.0,2,0,0,1
43,250000,salaried,female,sc,0,0,0,none,pm_jeevan_jyoti,100.0,2,0,0,1
43,250000,salaried,female,sc,0,0,0,none,mgnregs,33.3,1,2,0,0
43,250000,salaried,female,sc,0,0,0,none,pm_kisan,0.0,2,2,1,0
43,250000,salaried,female,sc,0,0,0,none,pm_fasal_bima,0.0,1,2,1,0
43,250000,salaried,female,sc,0,0,0,none,kisan_credit_card,0.0,1,2,1,0
43,250000,salaried,female,sc,0,0,0,none,national_scholarship_portal,0.0,2,2,1,0
43,250000,salaried,female,sc,0,0,0,none,pm_scholarship_scheme,0.0,1,2,1,0
43,250000,salaried,female,sc,0,0,0,none,ayushman_bharat,0.0,0,2,1,0
43,250000,salaried,female,sc,0,0,0,none,pm_awas_yojana_gramin,0.0,3,1,1,0
43,250000,salaried,female,sc,0,0,0,none,pm_mudra_yojana,0.0,2,1,1,0
43,250000,salaried,female,sc,0,0,0,none,startup_india_seed_fund,0.0,1,1,1,0
43,250000,salaried,female,sc,0,0,0,none,deen_dayal_disability,0.0,1,1,1,0
43,250000,salaried,female,sc,0,0,0,none,post_matric_sc,0.0,2,1,1,0
43,250000,salaried,female,sc,0,0,0,none,eklavya_model_school,0.0,0,3,1,0
43,250000,salaried,female,sc,0,0,0,none,indira_gandhi_old_age,0.0,0,3,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_suraksha_bima,100.0,2,0,0,1
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_jeevan_jyoti,100.0,2,0,0,1
20,0,unemployed,other,obc,2.5,0,0,secondary,mgnregs,100.0,3,0,0,1
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_kisan,0.0,3,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_fasal_bima,0.0,2,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,kisan_credit_card,0.0,2,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_matru_vandana,0.0,2,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,mahila_shakti_kendra,0.0,1,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,national_scholarship_portal,0.0,3,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_scholarship_scheme,0.0,2,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,ayushman_bharat,0.0,1,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_awas_yojana_gramin,0.0,3,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,pm_mudra_yojana,0.0,2,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,startup_india_seed_fund,0.0,1,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,deen_dayal_disability,0.0,1,1,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,post_matric_sc,0.0,1,2,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,eklavya_model_school,0.0,0,3,1,0
20,0,unemployed,other,obc,2.5,0,0,secondary,indira_gandhi_old_age,0.0,1,2,1,0
48,250000,farmer,male,sc,8,0,0,secondary,pm_fasal_bima,100.0,3,0,0,1
48,250000,farmer,male,sc,8,0,0,secondary,kisan_credit_card,100.0,3,0,0,1
48,250000,farmer,male,sc,8,0,0,secondary,pm_suraksha_bima,100.0,2,0,0,1
48,250000,farmer,male,sc,8,0,0,secondary,pm_jeevan_jyoti,100.0,2,0,0,1
48,250000,farmer,male,sc,8,0,0,secondary,mgnregs,66.7,2,1,0,0
48,250000,farmer,male,sc,8,0,0,secondary,pm_kisan,50.0,2,2,0,1
48,250000,farmer,male,sc,8,0,0,secondary,pm_matru_vandana,0.0,2,1,1,0
48,250000,farmer,male,sc,8,0,0,secondary,mahila_shakti_kendra,0.0,1,1,1,0
48,250000,farmer,male,sc,8,0,0,secondary,national_scholarship_portal,0.0,2,2,1,0
48,250000,farmer,male,sc,8,0,0,secondary,pm_scholarship_scheme,0.0,1,2,1,0
48,250000,farmer,male,sc,8,0,0,secondary,ayushman_bharat,0.0,0,2,1,0
48,250000,farmer,male,sc,8,0,0,secondary,pm_awas_yojana_gramin,0.0,2,2,1,0
48,250000,farmer,male,sc,8,0,0,secondary,pm_mudra_yojana,0.0,2,1,1,0
48,250000,farmer,male,sc,8,0,0,secondary,startup_india_seed_fund,0.0,1,1,1,0
48,250000,farmer,male,sc,8,0,0,secondary,deen_dayal_disability,0.0,1,1,1,0
48,250000,farmer,male,sc,8,0,0,secondary,post_matric_sc,0.0,2,1,1,0
48,250000,farmer,male,sc,8,0,0,secondary,eklavya_model_school,0.0,0,3,1,0
48,250000,farmer,male,sc,8,0,0,secondary,indira_gandhi_old_age,0.0,0,3,1,0
49,40000,self_employed,female,sc,5,1,1,primary,pm_matru_vandana,100.0,3,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,mahila_shakti_kendra,100.0,2,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,ayushman_bharat,100.0,2,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,pm_suraksha_bima,100.0,2,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,pm_jeevan_jyoti,100.0,2,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,mgnregs,100.0,3,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,pm_mudra_yojana,100.0,3,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,startup_india_seed_fund,100.0,2,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,deen_dayal_disability,100.0,2,0,0,1
49,40000,self_employed,female,sc,5,1,1,primary,pm_awas_yojana_gramin,85.7,3,1,0,1
49,40000,self_employed,female,sc,5,1,1,primary,pm_kisan,0.0,3,1,1,0
49,40000,self_employed,female,sc,5,1,1,primary,pm_fasal_bima,0.0,2,1,1,0
49,40000,self_employed,female,sc,5,1,1,primary,kisan_credit_card,0.0,2,1,1,0
49,40000,self_employed,female,sc,5,1,1,primary,national_scholarship_portal,0.0,2,2,1,0
49,40000,self_employed,female,sc,5,1,1,primary,pm_scholarship_scheme,0.0,1,2,1,0
49,40000,self_employed,female,sc,5,1,1,primary,post_matric_sc,0.0,2,1,1,0
49,40000,self_employed,female,sc,5,1,1,primary,eklavya_model_school,0.0,0,3,1,0
49,40000,self_employed,female,sc,5,1,1,primary,indira_gandhi_old_age,0.0,2,1,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_kisan,100.0,4,0,0,1
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_fasal_bima,100.0,3,0,0,1
52,150000,farmer,female,sc,1,0,0,postgraduate,kisan_credit_card,100.0,3,0,0,1
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_matru_vandana,100.0,3,0,0,1
52,150000,farmer,female,sc,1,0,0,postgraduate,mahila_shakti_kendra,100.0,2,0,0,1
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_suraksha_bima,100.0,2,0,0,1
52,150000,farmer,female,sc,1,0,0,postgraduate,mgnregs,100.0,3,0,0,0
52,150000,farmer,female,sc,1,0,0,postgraduate,national_scholarship_portal,0.0,2,2,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_scholarship_scheme,0.0,1,2,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,ayushman_bharat,0.0,0,2,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_jeevan_jyoti,0.0,1,1,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_awas_yojana_gramin,0.0,3,1,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,pm_mudra_yojana,0.0,2,1,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,startup_india_seed_fund,0.0,0,2,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,deen_dayal_disability,0.0,1,1,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,post_matric_sc,0.0,2,1,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,eklavya_model_school,0.0,0,3,1,0
52,150000,farmer,female,sc,1,0,0,postgraduate,indira_gandhi_old_age,0.0,0,3,1,0
37,40000,farmer,other,st,8,0,0,primary,pm_fasal_bima,100.0,3,0,0,1
37,40000,farmer,other,st,8,0,0,primary,kisan_credit_card,100.0,3,0,0,1
37,40000,farmer,other,st,8,0,0,primary,pm_suraksha_bima,100.0,2,0,0,1
37,40000,farmer,other,st,8,0,0,primary,pm_jeevan_jyoti,100.0,2,0,0,1
37,40000,farmer,other,st,8,0,0,primary,mgnregs,100.0,3,0,0,1
37,40000,farmer,other,st,8,0,0,primary,pm_kisan,75.0,3,1,0,1
37,40000,farmer,other,st,8,0,0,primary,pm_matru_vandana,0.0,2,1,1,0
37,40000,farmer,other,st,8,0,0,primary,mahila_shakti_kendra,0.0,1,1,1,0
37,40000,farmer,other,st,8,0,0,primary,national_scholarship_portal,0.0,2,2,1,0
37,40000,farmer,other,st,8,0,0,primary,pm_scholarship_scheme,0.0,1,2,1,0
37,40000,farmer,other,st,8,0,0,primary,ayushman_bharat,0.0,1,1,1,0
37,40000,farmer,other,st,8,0,0,primary,pm_awas_yojana_gramin,0.0,2,2,1,0
37,40000,farmer,other,st,8,0,0,primary,pm_mudra_yojana,0.0,2,1,1,0
37,40000,farmer,other,st,8,0,0,primary,startup_india_seed_fund,0.0,1,1,1,0
37,40000,farmer,other,st,8,0,0,primary,deen_dayal_disability,0.0,1,1,1,0
37,40000,farmer,other,st,8,0,0,primary,post_matric_sc,0.0,1,2,1,0
37,40000,farmer,other,st,8,0,0,primary,eklavya_model_school,0.0,1,2,1,0
37,40000,farmer,other,st,8,0,0,primary,indira_gandhi_old_age,0.0,1,2,1,0
34,0,self_employed,female,obc,1,0,0,graduate,pm_matru_vandana,100.0,3,0,0,1
34,0,self_employed,female,obc,1,0,0,graduate,mahila_shakti_kendra,100.0,2,0,0,1
34,0,self_employed,female,obc,1,0,0,graduate,pm_suraksha_bima,100.0,2,0,0,1
34,0,self_employed,female,obc,1,0,0,graduate,pm_jeevan_jyoti,100.0,2,0,0,1
34,0,self_employed,female,obc,1,0,0,graduate,mgnregs,100.0,3,0,0,1
34,0,self_employed,female,obc,1,0,0,graduate,pm_mudra_yojana,100.0,3,0,0,1
34,0,self_employed,female,obc,1,0,0,graduate,startup_india_seed_fund,100.0,2,0,0,0
34,0,self_employed,female,obc,1,0,0,graduate,pm_kisan,0.0,3,1,1,0
34,0,self_employed,female,obc,1,0,0,graduate,pm_fasal_bima,0.0,2,1,1,0
34,0,self_employed,female,obc,1,0,0,graduate,kisan_credit_card,0.0,2,1,1,0
34,0,self_employed,female,obc,1,0,0,graduate,national_scholarship_portal,0.0,2,2,1,0
34,0,self_employed,female,obc,1,0,0,graduate,pm_scholarship_scheme,0.0,1,2,1,0
34,0,self_employed,female,obc,1,0,0,graduate,ayushman_bharat,0.0,1,1,1,0
34,0,self_employed,female,obc,1,0,0,graduate,pm_awas_yojana_gramin,0.0,3,1,1,0
34,0,self_employed,female,obc,1,0,0,graduate,deen_dayal_disability,0.0,1,1,1,0
34,0,self_employed,female,obc,1,0,0,graduate,post_matric_sc,0.0,1,2,1,0
34,0,self_employed,female,obc,1,0,0,graduate,eklavya_model_school,0.0,0,3,1,0
34,0,self_employed,female,obc,1,0,0,graduate,indira_gandhi_old_age,0.0,1,2,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,pm_suraksha_bima,100.0,2,0,0,1
21,0,self_employed,other,st,1,0,0,postgraduate,pm_jeevan_jyoti,100.0,2,0,0,1
21,0,self_employed,other,st,1,0,0,postgraduate,mgnregs,100.0,3,0,0,1
21,0,self_employed,other,st,1,0,0,postgraduate,pm_mudra_yojana,100.0,3,0,0,1
21,0,self_employed,other,st,1,0,0,postgraduate,startup_india_seed_fund,100.0,2,0,0,1
21,0,self_employed,other,st,1,0,0,postgraduate,pm_kisan,0.0,3,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,pm_fasal_bima,0.0,2,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,kisan_credit_card,0.0,2,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,pm_matru_vandana,0.0,2,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,mahila_shakti_kendra,0.0,1,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,national_scholarship_portal,0.0,3,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,pm_scholarship_scheme,0.0,2,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,ayushman_bharat,0.0,1,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,pm_awas_yojana_gramin,0.0,3,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,deen_dayal_disability,0.0,1,1,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,post_matric_sc,0.0,1,2,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,eklavya_model_school,0.0,1,2,1,0
21,0,self_employed,other,st,1,0,0,postgraduate,indira_gandhi_old_age,0.0,1,2,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_matru_vandana,100.0,3,0,0,1
21,90000,salaried,female,sc,0.5,0,0,secondary,mahila_shakti_kendra,100.0,2,0,0,1
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_suraksha_bima,100.0,2,0,0,1
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_jeevan_jyoti,100.0,2,0,0,1
21,90000,salaried,female,sc,0.5,0,0,secondary,mgnregs,66.7,2,1,0,1
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_kisan,0.0,3,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_fasal_bima,0.0,2,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,kisan_credit_card,0.0,2,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,national_scholarship_portal,0.0,3,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_scholarship_scheme,0.0,2,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,ayushman_bharat,0.0,1,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_awas_yojana_gramin,0.0,3,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,pm_mudra_yojana,0.0,2,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,startup_india_seed_fund,0.0,1,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,deen_dayal_disability,0.0,1,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,post_matric_sc,0.0,2,1,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,eklavya_model_school,0.0,0,3,1,0
21,90000,salaried,female,sc,0.5,0,0,secondary,indira_gandhi_old_age,0.0,1,2,1,0
22,150000,student,male,st,0,0,0,graduate,national_scholarship_portal,100.0,4,0,0,0
22,150000,student,male,st,0,0,0,graduate,pm_scholarship_scheme,100.0,3,0,0,1
22,150000,student,male,st,0,0,0,graduate,pm_suraksha_bima,100.0,2,0,0,1
22,150000,student,male,st,0,0,0,graduate,pm_jeevan_jyoti,100.0,2,0,0,1
22,150000,student,male,st,0,0,0,graduate,eklavya_model_school,83.3,2,1,0,1
22,150000,student,male,st,0,0,0,graduate,mgnregs,66.7,2,1,0,1
22,150000,student,male,st,0,0,0,graduate,pm_kisan,0.0,3,1,1,0
22,150000,student,male,st,0,0,0,graduate,pm_fasal_bima,0.0,1,2,1,0
22,150000,student,male,st,0,0,0,graduate,kisan_credit_card,0.0,1,2,1,0
22,150000,student,male,st,0,0,0,graduate,pm_matru_vandana,0.0,2,1,1,0
22,150000,student,male,st,0,0,0,graduate,mahila_shakti_kendra,0.0,1,1,1,0
22,150000,student,male,st,0,0,0,graduate,ayushman_bharat,0.0,0,2,1,0
22,150000,student,male,st,0,0,0,graduate,pm_awas_yojana_gramin,0.0,3,1,1,0
22,150000,student,male,st,0,0,0,graduate,pm_mudra_yojana,0.0,2,1,1,0
22,150000,student,male,st,0,0,0,graduate,startup_india_seed_fund,0.0,1,1,1,0
22,150000,student,male,st,0,0,0,graduate,deen_dayal_disability,0.0,1,1,1,0
